Id,MSSubClass,MSZoning,LotArea,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,ExterQual,ExterCond,Foundation,BsmtFinSF2,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,PoolArea,YrSold,SaleType,SaleCondition,SalePrice,Bathrooms,PorchSF
1210,20,RL,10182,AllPub,CulDSac,Somerst,RRNn,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1660,0,3,1,1,2,0,2006,New,Partial,290000,2,50
1211,60,RL,11218,AllPub,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1992,Gable,Wd Sdng,Gd,TA,PConc,0,Ex,Y,1055,790,3,1,1,2,0,2010,WD,Normal,189000,3,104
1212,50,RL,12134,AllPub,Inside,Gilbert,Norm,Norm,1Fam,1.5Fin,8,7,1988,2005,Gable,Wd Sdng,Gd,TA,Wood,0,Gd,Y,1080,672,4,1,0,2,0,2010,WD,Normal,164000,2,12
1213,30,RL,9340,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,4,6,1941,1950,Hip,MetalSd,TA,TA,CBlock,0,TA,Y,672,0,2,1,0,1,0,2009,WD,Normal,113000,1,113
1214,80,RL,10246,AllPub,CulDSac,Sawyer,Norm,Norm,1Fam,SLvl,4,9,1965,2001,Gable,VinylSd,TA,Gd,CBlock,0,Ex,Y,960,0,0,1,0,1,0,2006,WD,Normal,145000,0,0
1215,85,RL,10205,AllPub,Inside,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,MetalSd,TA,TA,CBlock,0,TA,Y,999,0,3,1,0,1,0,2006,WD,Normal,134500,1,72
1216,20,RL,7094,AllPub,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,VinylSd,TA,TA,CBlock,374,TA,Y,894,0,3,1,0,1,0,2007,WD,Normal,125000,1,0
1217,90,RM,8930,AllPub,Inside,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,5,1978,1978,Gable,VinylSd,TA,TA,Slab,0,TA,Y,1318,584,4,2,0,2,0,2010,WD,Normal,112000,2,0
1218,20,FV,8640,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2009,2009,Gable,CemntBd,Gd,TA,PConc,0,Ex,Y,1314,0,3,1,0,2,0,2009,New,Partial,229456,2,112
1219,50,RM,6240,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,4,5,1947,1950,Gable,AsbShng,TA,TA,Slab,0,Gd,N,672,240,2,1,0,0,0,2006,WD,Normal,80500,1,0
1220,160,RM,1680,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,6,5,1971,1971,Gable,CemntBd,TA,TA,CBlock,0,TA,Y,672,546,3,1,0,0,0,2006,WD,Abnorml,91500,2,0
1221,20,RL,7800,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,Wd Sdng,TA,TA,CBlock,600,TA,Y,912,0,2,1,0,1,0,2006,WD,Abnorml,115000,1,0
1222,20,RL,8250,AllPub,Inside,Sawyer,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,HdBoard,TA,TA,CBlock,492,Ex,Y,1211,0,3,1,1,1,0,2008,WD,Normal,134000,1,63
1223,50,RL,10496,AllPub,Inside,NAmes,Artery,Norm,1Fam,1.5Fin,6,6,1949,1950,Gable,Wd Sdng,TA,TA,CBlock,0,Ex,Y,1168,678,3,1,1,1,0,2007,WD,Normal,143000,2,0
1224,20,RL,10680,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,3,1951,1951,Hip,Wd Sdng,TA,TA,CBlock,0,TA,N,2136,0,4,1,0,2,0,2006,WD,Normal,137900,2,30
1225,60,RL,15384,AllPub,Inside,Gilbert,RRAn,Norm,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,788,702,3,1,1,2,0,2008,WD,Normal,184000,3,75
1226,80,RL,10482,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,6,8,1958,1958,Hip,VinylSd,TA,Gd,CBlock,0,Ex,Y,1138,0,3,1,0,1,0,2007,WD,Normal,145000,1,0
1227,60,RL,14598,AllPub,CulDSac,Somerst,Feedr,Norm,1Fam,2Story,6,5,2007,2007,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,894,1039,4,1,1,3,0,2008,WD,Normal,214000,3,18
1228,20,RL,8872,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,5,8,1965,2008,Gable,VinylSd,TA,TA,CBlock,0,Ex,Y,912,0,2,1,0,2,0,2008,WD,Normal,147000,1,240
1229,120,RL,8769,AllPub,Corner,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2008,2008,Hip,MetalSd,Ex,TA,PConc,0,Ex,Y,1702,0,1,1,1,3,0,2008,New,Partial,367294,2,72
1230,80,RL,7910,AllPub,Inside,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,BrkFace,TA,TA,CBlock,0,Gd,Y,1507,0,4,1,0,1,0,2008,WD,Normal,127000,2,0
1231,90,RL,18890,AllPub,Inside,Sawyer,Feedr,RRAe,Duplex,1.5Fin,5,5,1977,1977,Shed,Plywood,TA,TA,CBlock,211,Ex,Y,1361,1259,4,2,1,2,0,2007,WD,Normal,190000,4,169
1232,90,RL,7728,AllPub,Inside,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,Wd Sdng,TA,TA,CBlock,0,TA,Y,1190,0,3,1,0,2,0,2006,WD,Normal,132500,1,18
1233,90,RL,9842,AllPub,FR2,NAmes,Norm,Norm,Duplex,1Story,4,5,1962,1962,Gable,HdBoard,TA,TA,Slab,0,TA,Y,1224,0,2,2,0,2,0,2007,WD,Normal,101800,2,0
1234,20,RL,12160,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,Plywood,TA,TA,CBlock,0,Fa,Y,1188,0,3,1,0,2,0,2010,COD,Abnorml,142000,1,0
1235,70,RH,8525,AllPub,Inside,SWISU,Norm,Norm,1Fam,2Story,5,6,1911,1950,Gable,MetalSd,TA,TA,PConc,0,TA,N,1024,940,4,1,0,0,0,2008,WD,Abnorml,130000,2,192
1236,70,RL,13132,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,5,5,1914,1950,Gable,Wd Sdng,TA,TA,BrkTil,0,Gd,Y,892,892,4,1,0,1,0,2006,WD,Normal,138887,2,40
1237,160,RL,2628,AllPub,Inside,NridgHt,Norm,Norm,Twnhs,2Story,7,5,2003,2003,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,764,862,2,1,0,2,0,2010,WD,Normal,175500,3,27
1238,60,RL,12393,AllPub,FR2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,847,1101,4,1,1,2,0,2006,WD,Normal,195000,3,48
1239,20,RL,13072,AllPub,Inside,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2005,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1141,0,3,1,0,2,0,2006,WD,Abnorml,142500,2,0
1240,20,RL,9037,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1484,0,2,1,1,2,0,2007,WD,Normal,265900,2,33
1241,60,RL,8158,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,884,884,3,1,0,2,0,2008,WD,Normal,224900,3,63
1242,20,RL,9849,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,6,2007,2007,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1689,0,3,1,0,3,0,2007,New,Partial,248328,2,56
1243,85,RL,10625,AllPub,Inside,NWAmes,Norm,Norm,1Fam,SFoyer,7,6,1974,1974,Gable,Plywood,TA,TA,CBlock,168,TA,Y,1173,0,3,1,2,2,0,2010,WD,Family,170000,2,120
1244,20,RL,13891,AllPub,Inside,NridgHt,Norm,Norm,1Fam,1Story,10,5,2006,2006,Gable,VinylSd,Ex,TA,PConc,0,Ex,Y,2076,0,2,1,1,3,0,2006,New,Partial,465000,3,229
1245,70,RL,11435,AllPub,Corner,Crawfor,Norm,Norm,1Fam,2Story,8,7,1929,1950,Gable,BrkFace,TA,TA,PConc,0,Fa,Y,792,725,3,1,2,2,0,2006,WD,Normal,230000,1,0
1246,80,RL,12090,AllPub,Inside,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,VinylSd,TA,TA,CBlock,0,Ex,Y,1140,728,3,1,1,2,0,2007,WD,Abnorml,178000,4,112
1247,60,FV,8125,AllPub,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,756,797,3,1,0,2,0,2006,New,Partial,186500,3,45
1248,80,RL,12328,AllPub,Inside,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,1976,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,1034,0,3,1,0,3,0,2010,WD,Normal,169900,1,0
1249,75,RM,9600,AllPub,Inside,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,AsbShng,TA,TA,BrkTil,0,Fa,N,1134,924,3,1,1,2,0,2008,WD,Normal,129500,2,259
1250,20,RL,7200,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,1950,Gable,MetalSd,TA,TA,CBlock,96,TA,Y,988,0,3,1,0,1,0,2007,WD,Normal,119000,1,80
1251,20,RL,11160,AllPub,Corner,NAmes,Norm,Norm,1Fam,1Story,7,5,1968,1968,Hip,BrkFace,Gd,TA,CBlock,0,Ex,Y,2110,0,3,1,2,2,0,2010,WD,Normal,244000,3,0
1252,120,RL,3136,AllPub,Corner,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1405,0,2,1,1,2,0,2006,WD,Normal,171750,2,36
1253,20,RL,9858,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,6,1968,1968,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,874,0,3,1,0,1,0,2009,WD,Normal,130000,1,0
1254,60,RL,17542,AllPub,Inside,Veenker,Norm,Norm,1Fam,2Story,7,7,1974,2003,Gable,Wd Sdng,Gd,TA,CBlock,1031,TA,Y,1516,651,3,1,2,2,0,2007,WD,Normal,294000,3,47
1255,60,RL,6931,AllPub,Inside,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,760,896,3,1,1,2,0,2008,WD,Normal,165400,3,128
1256,50,RM,6240,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1931,1950,Gable,Wd Sdng,TA,TA,BrkTil,0,TA,Y,959,408,3,1,1,1,0,2007,WD,Normal,127500,1,0
1257,20,RL,14303,AllPub,Corner,NoRidge,Norm,Norm,1Fam,1Story,8,5,1994,1994,Hip,HdBoard,Gd,TA,PConc,0,Ex,Y,1987,0,2,1,1,2,0,2008,WD,Normal,301500,2,36
1258,30,RL,4060,AllPub,Corner,Edwards,Feedr,Norm,1Fam,1Story,5,8,1922,1950,Gable,Wd Sdng,TA,TA,PConc,0,Ex,Y,864,0,2,1,0,0,0,2009,WD,Normal,99900,1,96
1259,80,RL,9587,AllPub,Inside,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2005,2005,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1166,0,2,1,0,2,0,2008,WD,Normal,190000,2,0
1260,20,RL,9750,AllPub,FR2,NAmes,Norm,Norm,1Fam,1Story,6,8,1969,1969,Gable,HdBoard,TA,TA,CBlock,438,Gd,Y,1054,0,3,1,0,2,0,2008,WD,Normal,151000,2,0
1261,60,RL,24682,AllPub,CulDSac,Gilbert,RRAn,Norm,1Fam,2Story,6,5,1999,1999,Gable,VinylSd,TA,TA,PConc,0,Ex,Y,892,783,3,1,1,2,0,2009,WD,Normal,181000,3,103
1262,20,RL,9600,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1956,1956,Hip,MetalSd,TA,TA,CBlock,0,Gd,Y,1050,0,2,1,0,1,0,2009,WD,Normal,128900,1,0
1263,50,RL,11250,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1.5Fin,4,5,1957,1989,Gable,Wd Sdng,TA,TA,CBlock,0,Ex,Y,1104,684,5,1,2,1,0,2009,WD,Normal,161500,1,0
1264,70,RL,13515,AllPub,Inside,BrkSide,Norm,Norm,1Fam,2Story,6,6,1919,1950,Gambrel,Wd Sdng,TA,TA,PConc,0,Ex,Y,1060,764,3,1,1,2,0,2007,WD,Normal,180500,1,126
1265,120,RH,4060,AllPub,Inside,NAmes,Norm,Norm,TwnhsE,1Story,6,5,1998,1999,Gable,MetalSd,Gd,TA,PConc,0,Ex,Y,1337,0,2,1,0,2,0,2008,COD,Abnorml,181000,2,68
1266,160,FV,3735,AllPub,FR3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,MetalSd,Gd,TA,PConc,0,Ex,Y,713,739,3,1,0,2,0,2006,WD,Normal,183900,3,34
1267,190,RM,10120,AllPub,Inside,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,Wd Sdng,Fa,TA,CBlock,0,TA,N,964,925,4,2,1,1,0,2007,WD,Normal,122000,2,264
1268,20,RL,13214,AllPub,Inside,Timber,Norm,Norm,1Fam,1Story,9,5,2008,2009,Hip,Stucco,Ex,TA,PConc,0,Ex,Y,2018,0,3,1,1,3,0,2010,WD,Normal,378500,2,76
1269,50,RL,14100,AllPub,Inside,Crawfor,Norm,Norm,1Fam,1.5Fin,8,9,1935,1997,Gable,Stucco,TA,Gd,CBlock,0,Ex,Y,1968,1479,4,1,2,3,0,2008,WD,Normal,381000,4,12
1270,50,RL,11344,AllPub,Inside,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,MetalSd,TA,TA,CBlock,0,TA,Y,874,650,3,1,0,1,0,2007,WD,Normal,144000,2,0
1271,40,RL,23595,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,7,6,1979,1979,Shed,Plywood,Gd,TA,PConc,0,TA,Y,1332,192,0,1,1,2,0,2010,WD,Normal,260000,1,0
1272,20,RL,9156,AllPub,Inside,NWAmes,PosN,Norm,1Fam,1Story,6,7,1968,1968,Hip,BrkFace,TA,TA,CBlock,0,Gd,Y,1489,0,3,1,1,2,0,2009,WD,Normal,185750,2,0
1273,20,RL,13526,AllPub,CulDSac,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Hip,HdBoard,TA,TA,CBlock,375,TA,Y,935,0,3,1,0,1,0,2006,WD,Normal,137000,1,0
1274,80,RL,11512,AllPub,Corner,Edwards,Norm,Norm,1Fam,SLvl,6,7,1959,2006,Gable,Plywood,TA,TA,CBlock,0,Gd,Y,1357,0,2,1,1,1,0,2008,WD,Normal,177000,1,0
1275,50,RL,5362,AllPub,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,5,6,1910,2003,Gable,Wd Sdng,TA,TA,PConc,0,Ex,Y,661,589,3,1,1,2,0,2007,WD,Normal,139000,2,81
1276,90,RL,11345,AllPub,Corner,NAmes,Feedr,Norm,Duplex,2Story,5,5,1948,1950,Gable,AsbShng,TA,TA,CBlock,0,Gd,Y,928,992,4,2,0,2,0,2007,WD,Normal,137000,2,0
1277,60,RL,12936,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,2Story,6,6,1972,1972,Gable,HdBoard,TA,TA,CBlock,0,TA,Y,735,660,3,1,1,2,0,2009,WD,Normal,162000,2,116
1278,80,RL,17871,AllPub,CulDSac,NWAmes,Norm,Norm,1Fam,SLvl,6,5,1967,1976,Gable,HdBoard,TA,TA,CBlock,0,Fa,Y,1724,0,3,1,1,2,0,2009,WD,Normal,197900,2,0
1279,60,RL,9473,AllPub,Inside,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1128,903,3,1,1,2,0,2008,WD,Normal,237000,3,211
1280,50,C (all),7500,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,4,1920,1950,Gable,MetalSd,TA,Gd,CBlock,0,TA,Y,698,430,2,1,0,2,0,2010,COD,Abnorml,68400,1,164
1281,20,RL,9808,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2002,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1573,0,3,1,0,2,0,2009,WD,Normal,227000,2,72
1282,20,RL,8049,AllPub,CulDSac,Timber,Norm,Norm,1Fam,1Story,7,5,1990,1990,Hip,HdBoard,TA,TA,CBlock,0,TA,Y,1339,0,2,1,1,2,0,2006,WD,Normal,180000,2,58
1283,20,RL,8800,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,2008,Gable,HdBoard,TA,TA,CBlock,144,TA,Y,1040,0,3,1,0,2,0,2009,WD,Normal,150500,2,0
1284,90,RL,9400,AllPub,Corner,Mitchel,Norm,Norm,Duplex,2Story,6,5,1971,1971,Mansard,MetalSd,TA,TA,CBlock,0,TA,Y,912,912,4,2,0,0,0,2010,WD,Normal,139000,4,0
1285,50,RL,9638,AllPub,Inside,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,Wd Sdng,TA,TA,PConc,0,Ex,Y,1699,748,4,1,1,1,0,2010,WD,Normal,169000,2,42
1286,50,RM,6000,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1939,1950,Gable,MetalSd,TA,Fa,CBlock,0,Ex,Y,825,587,4,1,1,1,0,2009,WD,Normal,132500,1,0
1287,20,RL,9790,AllPub,Inside,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1963,1963,Hip,HdBoard,TA,TA,CBlock,81,TA,Y,1328,0,3,1,2,2,0,2010,WD,Normal,143000,2,26
1288,20,RL,36500,AllPub,Inside,ClearCr,Norm,Norm,1Fam,1Story,5,5,1964,1964,Gable,Wd Sdng,TA,Gd,CBlock,0,Fa,Y,1582,0,4,1,0,2,0,2006,WD,Normal,190000,2,198
1289,120,RL,5664,AllPub,Inside,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2000,Gable,CemntBd,Gd,TA,PConc,0,Ex,Y,1659,0,2,1,1,2,0,2009,WD,Normal,278000,2,59
1290,60,RL,11065,AllPub,Inside,NridgHt,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1120,850,3,1,1,3,0,2006,New,Partial,281000,3,74
1291,80,RL,14112,AllPub,Corner,NAmes,Norm,Norm,1Fam,SLvl,5,7,1964,1964,Hip,Wd Sdng,TA,TA,PConc,0,TA,Y,1152,0,3,1,1,2,0,2010,WD,Normal,180500,1,0
1292,160,RM,1680,AllPub,Inside,BrDale,Norm,Norm,Twnhs,2Story,5,7,1972,1972,Gable,CemntBd,TA,TA,CBlock,0,TA,Y,630,672,3,1,0,1,0,2009,WD,Normal,119500,3,0
1293,70,RM,6600,AllPub,Corner,OldTown,Norm,Norm,1Fam,2Story,5,4,1892,1965,Gable,Wd Sdng,TA,TA,Stone,0,TA,N,1378,994,4,2,0,1,0,2009,WD,Normal,107500,2,287
1294,60,RL,10140,AllPub,Inside,NWAmes,Norm,Norm,1Fam,2Story,7,5,1976,1976,Gable,HdBoard,TA,TA,PConc,0,TA,Y,832,832,4,1,1,2,0,2006,WD,Normal,162900,3,28
1295,20,RL,8172,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,WdShing,TA,TA,CBlock,0,TA,Y,864,0,2,1,0,2,0,2006,WD,Normal,115000,1,0
1296,20,RL,8400,AllPub,Inside,NAmes,Feedr,Norm,1Fam,1Story,5,5,1968,1968,Hip,HdBoard,TA,TA,CBlock,0,Gd,Y,1052,0,3,1,0,1,0,2006,WD,Normal,138500,2,0
1297,20,RL,8700,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,MetalSd,TA,Gd,CBlock,0,Gd,Y,1128,0,3,1,0,2,0,2008,WD,Normal,155000,2,143
1298,180,RM,3675,AllPub,Inside,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,VinylSd,TA,TA,PConc,0,Gd,Y,1072,0,2,1,0,2,0,2006,New,Partial,140000,2,44
1299,60,RL,63887,AllPub,Corner,Edwards,Feedr,Norm,1Fam,2Story,10,5,2008,2008,Hip,Stucco,Ex,TA,PConc,0,Ex,Y,4692,950,3,1,3,2,480,2008,New,Partial,160000,3,292
1300,20,RL,7500,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,BrkFace,TA,TA,CBlock,906,Ex,Y,1246,0,3,1,0,1,0,2010,WD,Normal,154000,2,0
1301,60,RL,10762,AllPub,CulDSac,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1005,978,3,1,1,2,0,2009,WD,Normal,225000,3,0
1302,70,RL,7500,AllPub,Inside,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,Wd Sdng,TA,TA,CBlock,0,Fa,Y,753,741,3,1,2,1,0,2009,WD,Normal,177500,1,0
1303,60,RL,10120,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1203,1323,4,1,1,3,0,2006,WD,Normal,290000,3,78
1304,20,RL,8688,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1616,0,3,1,0,3,0,2006,WD,Normal,232000,2,59
1305,160,RM,3363,AllPub,Inside,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,976,732,3,1,0,2,0,2006,WD,Normal,130000,2,40
1306,20,RL,13173,AllPub,Corner,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1652,0,2,1,2,2,0,2009,WD,Normal,325000,2,102
1307,120,RL,6955,AllPub,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1368,0,2,1,1,2,0,2006,New,Partial,202500,2,35
1308,20,RL,8072,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,VinylSd,TA,Gd,PConc,0,Ex,Y,990,0,3,1,0,2,0,2009,WD,Normal,138000,1,64
1309,20,RM,12000,AllPub,Inside,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,MetalSd,TA,TA,CBlock,608,Ex,Y,1122,0,2,1,0,2,0,2008,WD,Normal,147000,1,36
1310,20,RL,7153,AllPub,Inside,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,HdBoard,TA,TA,CBlock,0,Gd,Y,1294,0,3,1,0,2,0,2008,WD,Normal,179200,2,51
1311,20,RL,17500,AllPub,Inside,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,BrkFace,Gd,Gd,PConc,0,TA,Y,1902,0,3,1,2,2,0,2010,WD,Normal,335000,2,369
1312,20,RL,8814,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1274,0,3,1,0,2,0,2007,New,Partial,203000,2,98
1313,60,RL,9572,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,Wd Sdng,Gd,TA,PConc,0,Ex,Y,1453,1357,4,1,1,2,0,2007,WD,Normal,302000,3,0
1314,60,RL,14774,AllPub,Corner,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1422,1177,4,1,1,3,0,2010,WD,Normal,333168,3,30
1315,20,RL,8190,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,Wd Sdng,TA,TA,CBlock,0,Ex,Y,948,0,3,1,1,1,0,2007,WD,Normal,119000,1,36
1316,60,RL,11075,AllPub,Inside,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,HdBoard,TA,TA,CBlock,276,TA,Y,1092,1020,4,1,2,2,0,2008,WD,Normal,206900,3,0
1317,20,RL,10226,AllPub,Inside,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1630,0,3,1,1,3,0,2009,WD,Normal,295493,2,42
1318,120,FV,4230,AllPub,Corner,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1352,0,2,1,1,2,0,2007,New,Partial,208900,2,241
1319,20,RL,14781,AllPub,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,VinylSd,Gd,TA,PConc,0,Ex,Y,1787,0,3,1,1,3,0,2006,WD,Normal,275000,2,150
1320,20,RL,10215,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,Wd Sdng,TA,TA,PConc,0,Ex,Y,948,0,3,1,0,1,0,2007,WD,Normal,111000,1,0
1321,20,RL,8400,AllPub,Inside,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,BrkFace,TA,TA,CBlock,661,Gd,Y,1478,0,3,1,2,2,0,2009,WD,Normal,156500,2,0
1322,20,RL,6627,AllPub,Corner,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,VinylSd,TA,TA,CBlock,0,TA,N,720,0,2,1,0,1,0,2008,WD,Normal,72500,1,0
1323,60,RL,10186,AllPub,Inside,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,HdBoard,Gd,TA,PConc,0,Ex,Y,1061,862,3,1,1,2,0,2010,WD,Normal,190000,3,39
1324,30,RL,5330,AllPub,Inside,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,VinylSd,Fa,TA,CBlock,0,Gd,Y,708,0,2,1,0,0,0,2009,WD,Normal,82500,1,0
1325,20,RL,9986,AllPub,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,VinylSd,Gd,TA,PConc,0,Ex,Y,1795,0,2,1,1,3,0,2007,New,Partial,147000,2,49
1326,30,RM,3636,AllPub,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,AsbShng,TA,TA,BrkTil,0,Fa,N,796,0,2,1,0,0,0,2008,WD,Normal,55000,1,100
1327,30,RH,4270,AllPub,Inside,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,MetalSd,TA,TA,BrkTil,0,Ex,Y,774,0,3,1,0,0,0,2007,WD,Normal,79000,1,286
1328,20,RL,6600,AllPub,Inside,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,VinylSd,Gd,Gd,CBlock,0,Ex,Y,816,0,3,1,1,1,0,2008,WD,Normal,130500,1,0
